,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
58,58,"Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur",Kathadih,Chhattisgarh,MBA Media Management,2 years,Full time,40.0,PG,0.41 lakhs,UGC,Candidate should be pass Graduation in any discipline,"MBA Media Management is a full-time two years four semester duration course offered by Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur Approved by UGC."
59,59,"Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur",Kathadih,Chhattisgarh,Master of Journalism,2 years,Full time,40.0,PG,0.36 lakhs,UGC,Candidate should be pass Graduation in any discipline,"Master of Journalism is a full-time two years four semester duration course offered by Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur Approved by UGC."
60,60,"Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur",Kathadih,Chhattisgarh,PGD in Digital Video Production,1 year,Full time,40.0,Diploma,0.2 lakhs,UGC,Candidate should be pass Graduation in any discipline,"PGD in Digital Video Production is a full-time one years two semester duration course offered by Kushabhau Thakare Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur Approved by UGC."
61,61,"Karnataka State Womens University, Bijapur",Navarasapur,Karnataka,M.Phil Journalism and Mass Communication,1 year,Full time,,PG,,UGC,The candidate should have master degree.,Master of Philosophy in Journalism and Mass Communication is full time one-year course approved by UGC.
62,62,"Karnataka State Womens University, Bijapur",Navarasapur,Karnataka,MA Journalism and Mass Communication,2 years,Full time,30.0,PG,,UGC,A candidate shall possess any bachelor’s degree with 50% marks in aggregate ((40% in case of SC/ST & Cat I and 45% for OBC candidates) obtained from any recognized University,Master of Arts in Journalism and Mass Communication is full time two-year course approved by UGC.
0,0,"VBT's Institute of Arts and Humanities, Surendranagar",Wadhwan,Gujarat,BA Journalism and Mass Communication,1 year,Full time,60.0,UG,0.3 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Bachelor of Arts in Journalism and Mass Communication is full time one year course CU Shah University, Surendranagar and approved by UGC."
1,1,"IC College of Home Sciences, Hisar",Hisar,Haryana,PGD Graphics and Video Production,1 year,Full time,20.0,Diploma,,,The candidate should have passed in the relevant graduate degree in any recognized university.,"Post Graduate Diploma in Graphics and Video Production is full time one year course degree offered by Chaudhary Charan Singh Haryana Agricultural University, Hisar."
2,2,"Shah Satnam Ji Girls College, Sirsa",Sirsa,Haryana,BA Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Arts in Mass Communication is full time three year course degree offered by Chaudhary Devi Lal University, Sirsa."
3,3,"Markham College of Commerce, Hazaribag",Hazaribagh,Jharkhand,BJMC Self Financed,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Journalism and Mass Communication Self Financed is full time three year course degree offered by Vinoba Bhave University, Hazaribagh and approved by UGC."
4,4,"DAV College, Hoshiarpur",Hoshiarpur,Punjab,PGDMC,1 year,Full time,,PG,,,"The candidate should be a Graduate with at least 50% marks in the aggregate,under(10+2+3) system of education","PGD Mass Communication is a two year full time course affiliated by Panjab University, Chandigarh"
5,5,"Majlis Arts and Science College, Puramannur",Puramannur,Kerala,BA Mass Communication and Journalism,3 years,Full time,60.0,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"This is a full time three year course affiliated to University of Calicut, Malappuram and approved by University Grants Commission."
6,6,"Majlis Arts and Science College, Puramannur",Puramannur,Kerala,BMMC,3 years,Full time,36.0,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Multimedia Communication is a three year full time course affiliated to University of Calicut, Malappuram."
7,7,"Divine Institute of Media Science, Thrissur",Muringur Vadakkummuri,Kerala,BA Mass Communication and Journalism,3 years,Full time,30.0,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"BA Mass Communication and Journalism is a three year full time integrated course affiliated to University of Calicut, Malappuram."
8,8,"Chetana College of Media and Performing Arts, Thrissur",Thrissur,Kerala,Bachelor of Film and Television Production,3 years,Full time,24.0,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,The Programme shall be of six semesters spread across three years.
9,9,"Chetana College of Media and Performing Arts, Thrissur",Thrissur,Kerala,Bachelor of Mass Communication and Journalism,3 years,Full time,24.0,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,The Programme shall be of six semesters spread across three years.
10,10,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,B.Sc Mass Communication,3 years,Full time,,UG,7.25 lakhs,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"BSc Mass Communication is the undergraduate program designed to train the young minds to acquire knowledge about the functions & processes of mass media. The program entails all major components of mass communication including Print, Film, Radio, TV, Advertising and Public Relations. The student is rightly exposed to both theory and practical aspects of the mediums an...See More"
11,11,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,MA Mass Communication,2 years,Full time,,PG,0.8 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"Master of Arts in Mass Communication is full time two year course degree offered by Xavier University, Harirajpur."
12,12,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,PGD Broadcast Journalism,1 year,Full time,,Diploma,3.5 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"PG Diploma in BCJcovers select areas of mass communication like Journalism, Television production, Argumentation, Mass Communication theories, Reporting for TV, Video Editing and Scripting for Radio & TV News. Other related subjects make a student professional broadcast journalist. Every student is taught to provide truthful and intelligent account of the news, to ser...See More"
13,13,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,PGD Film and TV Production,1 year,Full time,,Diploma,4 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"P.G. Diploma in Film & TV Production: aims to provide an integrated overview of the mediums of film and television with emphasis on content production. Value additions will be in terms of appreciation of this medium through hands-on practices, film screenings, workshops, field trips and guest lecturers. While the emphasis is on the art and craft of audio-visual produc...See More"
14,14,"Institute of Media Studies, Bhubaneswar",Bhubaneswar,Odisha,MJMC,2 years,Full time,,PG,0.54 lakhs,UGC,Graduate in any discipline from a recognized university is eligible for admission in MJMC.,"Master in Journalism and Mass Communication (MJMC) is two-year duration full-time course affiliated to Utkal University, Bhubaneswar."
15,15,"NIIS Institute of Information Science and Management, Bhubaneswar",Madanpur,Odisha,MJMC,2 years,Full time,,PG,,,The candidate should have passed Bachelor's Degree (10 +2 +3) passed in relevant subject with 50% of marks for general (45% of marks for SC /ST) candidates.,"Master in Journalism and Mass Communication (MJMC) is two-year duration full-time course affiliated to Utkal University, Bhubaneswar."
16,16,"NYSASDRI School of Journalism and Social Work, Dhenkanal",Dhenkanal,Odisha,MJMC,2 years,Full time,,PG,0.6 lakhs,UGC,Candidates must be graduate passed with minimum 50% from a recognized board of education.,Master of Journalism and Mass Communication ( MJMC ) is a full time two years course affiliated to Utkal University of Culture and approved by UGC.
17,17,"Sambad School of Media and Culture, Bhubaneswar",Bhubaneswar,Odisha,MA in Journalism and Mass Communication,2 years,Full time,64.0,PG,1.7 lakhs,UGC,Any graduate or equivalent in any discipline with minimum 45% marks.,Master of Arts in Journalism and Mass Communication is a full time two years course
18,18,"The Royal Group of Colleges, Mansa",Borawal,Punjab,BJMC,3 years,Full time,30.0,UG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by Punjabi University, Patiala."
19,19,"Vidya Jyoti Educational Society, Dera Bassi",Dera Bassi,Punjab,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by Uttarakhand Technical University, Dehradun and approved by UGC."
20,20,"Vidya Jyoti Educational Society, Dera Bassi",Dera Bassi,Punjab,MJMC,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree in any recognized university.,"Master of Journalism in Mass Communication is full time two year course degree offered by Uttarakhand Technical University, Dehradun and approved by UGC."
21,21,"Westwood Institute of Hotel Management, Zirakpur",Zirakpur,Punjab,BA Journalism Distance,3 years,Distance,,UG,1.2 lakhs,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Arts in Journalism is distance three year course degree offered by IK Gujral Punjab Technical University, Jalandhar"
22,22,"Westwood Institute of Hotel Management, Zirakpur",Zirakpur,Punjab,MA Journalism and Mass Communication Distance,2 years,Distance,,PG,0.66 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"Master of Arts in Journalism and Mass Communication Distance is two year course degree offered by IK Gujral Punjab Technical University, Jalandhar."
23,23,"Government Post Graduate College, Manila",Almora,Uttarakhand,Diploma in Journalism,1 year,Full time,,Diploma,,UGC,Intermediate examination (10+2),"Diploma in Journalism is full time one year course diploma offered by Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal and approved by UGC."
24,24,"Phonics School of Sciences and Commerce, Roorkee",Imli Khera,Uttarakhand,MCJ,2 years,Full time,60.0,PG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Master of Communication and Journalism is full time two year course degree offered by Sri Dev Suman Uttarakhand University, Tehri."
25,25,"Dharmanand Uniyal Government Degree College, Narendra Nagar",Narendra Nagar,Uttarakhand,BA Journalism and Mass Communication Hons,3 years,Full time,30.0,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"This is a full time three year course affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal and approved by University Grants Commission."
26,26,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Bachelor in Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor in Mass Communication is a three year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
27,27,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Diploma in Mass communication,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Mass communication is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
28,28,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Master in Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in graduation relevant subject for any recognized university.,"Master in Mass Communication is a two year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
29,29,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,2.88 lakhs,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor of Arts (BA) Journalism and Mass Communication is a full time three years course affiliated to Amity University, Gwalior."
30,30,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,BA Journalism and Mass Communication 3 Continent,3 years,Full time,,UG,7.5 lakhs,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor of Arts (BA) Journalism and Mass Communication three Continent is a full time three years course affiliated to Amity University, Gwalior."
31,31,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,1.92 lakhs,UGC,Candidates must be a graduate in any discipline from a recognized university.,"Master of Arts (MA) Journalism and Mass Communication is a full-time two years course affiliated to Amity University, Gwalior."
32,32,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Advertising and Public Relations Hons,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Advertising and Public Relations Hons (One semester in Univerity of Arts Lincoln) is a full time three years course.
33,33,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Journalism Hons,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Journalism Hons (One semester in Univerity of Arts Lincoln) is a full time three years course.
34,34,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Journalism and Mass Communication is a full time three years course.
35,35,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,Diploma in Audio and Visual Production,1 year,Full time,,Diploma,0.15 lakhs,,"Higher Secondary Certificate (HSC) qualification with a minimum of 50% or an equivalent qualification in any
discipline from a recognized board.",Diploma in Audio and Visual Production is a full time eight months course.
36,36,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,Diploma in Broadcast Journalism,1 year,Full time,,Diploma,0.15 lakhs,,Higher Secondary Certificate (HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,Diploma in Broadcast Journalism is a full time eight months course.
37,37,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,M.Phil Journalism and Mass Communication,1 year,Full time,,PG,1 lakh,,Candidates must be post graduate passed from a recognized university.,M.Phil Journalism and Mass Communication is a full time one year course.
38,38,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,M.Phil Public Relations and Advertising,1 year,Full time,,PG,1 lakh,,Candidates must be post graduate passed from a recognized university.,M.Phil Public Relations and Advertising is a full time one year course.
39,39,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,2.1 lakhs,,Graduation with minimum 50% or an equivalent qualification in any discipline from an institute affiliated to a university or any university recognized by UGC,MA Journalism and Mass Communication (One semester in Univerity of Arts Lincoln) is a full time two years course.
40,40,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,MA Public Relations and Advertising,2 years,Full time,,PG,2.3 lakhs,,Graduation with minimum 50% or an equivalent qualification in any discipline from an institute affiliated to a university or any university recognized by UGC,MA Public Relations and Advertising is a full time two years course.
41,41,"SICA College, Indore",Indore,Madhya Pradesh,BA Mass Communication Hons,3 years,Full time,,UG,0.66 lakhs,,The candidate should have passed in 10+2 any stream,"BA Mass Communication is a three year full time course affiliated by Devi Ahilya Vishwavidyalaya, Indore"
42,42,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,Bachelor of Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Journalism and Mass Communication is a three year course offered by Oriental University, Indore."
43,43,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,MBA Media Management,2 years,Full time,60.0,PG,1 lakh,,"Graduation with minimum 50% (Gen / OBC) and 45% (SC / ST) Age upto 28 years for General, 3 Years age relaxation for SC,ST, OBC and Age no bar for female candidates.","Master of Business Administration in Media Management is a two year course offered by Oriental University, Indore."
44,44,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,Master of Journalism and Mass Communication,2 years,Full time,,PG,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Master of Journalism and Mass Communication is a two year course offered by Oriental University, Indore."
45,45,"Rajeev Lochanacharya Mahavidhyalaya, Khurai",Khurai,Madhya Pradesh,Bachelors of Journalism Communication,3 years,Full time,25.0,UG,0.3 lakhs,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelors of Journalism Communication is a three year full time course affiliated to Dr Harisingh Gour Vishwavidyalaya, Sagar."
46,46,"Chitkara School of Mass Communication, Jhansla",Jhansala,Punjab,BA Journalism and Mass Communication,3 years,Full time,,UG,3.65 lakhs,UGC,XII passed (Any stream) | Personal Interview,Bachelor of Arts Journalism is full time three-year course and approved by UGC.
47,47,"Chitkara School of Mass Communication, Jhansla",Jhansala,Punjab,MA Journalism and Mass Communication,2 years,Full time,,PG,2.45 lakhs,UGC,The candidate should have passed in related graduate degree,"MA Journalism and Mass Communication is a two year full time course offer by Chitkara University, Patiala"
48,48,"Nitte Institute of Communication, Mangalore",Ullal,Karnataka,BA Journalism and Mass Communication,3 years,Full time,40.0,UG,,,"Pass in 10+2 with 40%of marks in aggregate & English as one of the languages of study.
The candidate should have completed 17 years of age as on December 31 of the year of admission.","Bachelor of Arts in Journalism and Mass Communication is a three year course offered by NITTE University, Mangalore."
49,49,"Nitte Institute of Communication, Mangalore",Ullal,Karnataka,MA Journalism and Mass Communication,2 years,Full time,30.0,PG,,,"A Bachelors Degree from any recognized university, with a minimum of 50%.","Master of Arts in Journalism and Mass Communication is a two year course offered by NITTE University, Mangalore."
0,0,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,B.Sc Electronic Media,3 years,Full time,,UG,0.61 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Science in Electronic Media is full time three year course approved by UGC.
1,1,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,BA Mass Communication,3 years,Full time,,UG,0.49 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Arts in Mass Communication is full time three year course approved by UGC.
2,2,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Advertising and Public Relations,2 years,Full time,,PG,,UGC,,
3,3,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Broadcast Journalism,2 years,Full time,,PG,0.4 lakhs,UGC,The candidate should have passed in graduate degree.,Master of Arts in Broadcast Journalism is full time two year course approved by UGC.
4,4,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Mass Communication,2 years,Full time,,PG,0.34 lakhs,UGC,The candidate should have passed in graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
5,5,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MBA Media Management,2 years,Full time,,PG,0.51 lakhs,UGC,"Graduates with a minimum of 50% marks, in any discipline obtained from a University approved by UGC.","Master of Business Administration in Media Management is two years full-time Post Graduate Management Course offered by Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal and approved by UGC."
6,6,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,Master of Journalism,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Journalism is full time two year degree course approved by UGC.
7,7,"Kumaun University, Nainital",Nainital,Uttarakhand,BJMC,3 years,Full time,,UG,0.1 lakhs,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board. ,"Bachelor of Journalism and Mass Communicaiton is full time three year course degree offered by Kumaun University, Nainital and approved by UGC."
8,8,"Kumaun University, Nainital",Nainital,Uttarakhand,BJMC Self Financed,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board. ,"Bachelor of Journalism and Mass Communicaiton Self Financed is full time three year course degree offered by Kumaun University, Nainital and approved by UGC."
9,9,"Kumaun University, Nainital",Nainital,Uttarakhand,PGD Journalism and Mass Communication,1 year,Full time,,Diploma,0.042 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Postgraduate Diploma in Journalism and Mass Communication is full time one year course degree offered by Kumaun University, Nainital and approved by UGC."
10,10,"Kumaun University, Nainital",Nainital,Uttarakhand,PGD Journalism and Mass Communication Self Financed,1 year,Full time,,Diploma,0.15 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Postgraduate Diploma in Journalism and Mass Communication Self Financed  is full time one year course degree offered by Kumaun University, Nainital and approved by UGC."
11,11,"Suresh Gyan Vihar University, Jaipur",Jaipur,Rajasthan,BAJMC,3 years,Full time,,UG,2 lakhs,UGC,The candidate should have passed in 10+2 with 50%.,Bachelor of Arts in Journalism and Mass Communication is full time three year course approved by UGC.
12,12,"Gossner College, Ranchi",Ranchi,Jharkhand,B.Voc Mass Communication and Video Production,3 years,Full time,,UG,,Ministry of HRD,The candidate should have passed in 10+2 with the relevant subject.,"B.Voc Mass Communication and Video Production is a full-time three year course affiliated to Ranchi University, Ranchi and approved by UGC."
13,13,"Oriental University, Indore",Indore,Madhya Pradesh,MBA Media Management,2 years,Full time,60.0,PG,1 lakh,UGC,Candidate must have passed Graduation in any discipline 50% (Gen) and 45% (SC / ST / OBC),MBA Media Management is full time two year post graduate degree course
14,14,"Tecnia Institute of Advanced Studies, Delhi",New Delhi,Delhi,BJMC,3 years,Full time,120.0,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject.,"The Bachelor of Journalism and Mass Communication is a three year full-time degree program affiliated to Guru Gobind Singh Indraprastha University, Delhi and approved by UGC."
15,15,"Tecnia Institute of Advanced Studies, Delhi",New Delhi,Delhi,BJMC II Shift,3 years,Full time,120.0,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject.,"The Bachelor of Journalism and Mass Communication II Shift is a three year full-time degree program affiliated to Guru Gobind Singh Indraprastha University, Delhi and approved by UGC."
16,16,"Kasturi Ram College of Higher Education, Delhi",New Delhi,Delhi,BJMC,3 years,Full time,,UG,,,10+2 or equivalent in any discipline from a Board recognized by the Government of India.,"Bachelor of Journalism and Mass Communication (BJMC) is a three – year full time programme conducted by the Guru Gobind Singh Indraprastha University, Delhi."
17,17,"Tripura University, Suryamaninagar",Bikramnagar,Tripura,B.Voc Film and Video Production,3 years,Full time,50.0,UG,,UGC,Minimum qualification is (10+2) in any stream,B.Voc Film and Video Production is full time three year course
18,18,"Tripura University, Suryamaninagar",Bikramnagar,Tripura,MA Journalism and Mass Communication,2 years,Full time,26.0,PG,,UGC,"Graduate from any discipline, either passed
Or
Appearing Degree final examination in 2017",MA Journalism and Mass Communication is full time two year post graduate degree course
19,19,"UP Rajarshi Tandon Open University, Allahabad",Phaphamau,Uttar Pradesh,Master of Journalism,2 years,Distance,,PG,0.06 lakhs,UGC,Candidate must have the degree like PGDJMC or BJ.,Master of Journalism is distance two-year course approved by UGC.
20,20,"UP Rajarshi Tandon Open University, Allahabad",Phaphamau,Uttar Pradesh,PGDMFP,1 year,Distance,,PG,0.07 lakhs,UGC,The student must have three Years Bachelor Degree.,Post Graduate in Diploma in Electronic Media Management and Film Production is one-year distance course and approved by UGC.
21,21,"HP University Regional Centre, Dharamshala",Mohli Lahrandi,Himachal Pradesh,Master of Mass Communication,2 years,Full time,20.0,PG,,UGC,The candidate should have passed in the relevant graduate degree.,"Master of Mass Communication is a full-time two-year course affiliated to Himachal Pradesh University, Shimla"
22,22,"NIILM University, Kaithal",Ujana,Haryana,B.Sc Mass Communication Journalism and Advertising,3 years,Full time,,UG,1.5 lakhs,UGC,10+2 in any stream from recognised board,"B.Sc (Mass Communication,Journalism & Advertising) has been introduced by NIILM University to cater to the needs of a fairly large number of students who wish to take up media courses to secure entry into the fast expanding journalism and mass communication industry.This program has been specially designed to equip young people with multi-skills needed for employment ...See More"
23,23,"NIILM University, Kaithal",Ujana,Haryana,B.Sc Media Management,3 years,Full time,,UG,1.5 lakhs,UGC,10+2 in any stream from recognised board,B.Sc(Media Management) has been introduced by NIILM University to cater to the needs of a fairly large number of students who wish to take up media courses to secure entry into the fast expanding journalism and mass communication industry.This program has been specially designed to equip young people with multi-skills needed for employment in the exciting and rapidly ...See More
24,24,"NIILM University, Kaithal",Ujana,Haryana,BA Hons Television and Film Production,4 years,Full time,,UG,,UGC,,
25,25,"NIILM University, Kaithal",Ujana,Haryana,M.Sc Mass Communication Journalism and Advertising,2 years,Full time,,PG,1.4 lakhs,UGC,Graduation in any stream.,Communication is as old as the most outstanding marvel of mankind. Mass Communication the modern technology – is the communication of the internet is yet another means of mass produced messages for communicating with the masses. Mass audience often spread all Photography and movies too are over the globe. This mass instrument of mass communication serves millions of...See More
26,26,"Gulbarga University, Gulbarga",Kalaburagi,Karnataka,MJMC,2 years,Full time,25.0,PG,,UGC,Any Bachelor’s Degree.,Master of Arts in Journalism and Mass Communication is the full-time two-year course approved by UGC.
27,27,"Gulbarga University, Gulbarga",Kalaburagi,Karnataka,PGD Television Studies,1 year,Full time,10.0,Diploma,,UGC,Any Bachelor’s Degree.,Post Graduate Diploma in Television Studies is full time one year course
28,28,"Tumkur University, Tumkur",Tumakuru,Karnataka,BA Journalism,3 years,Full time,,UG,,UGC,,Bachelor of Arts in Journalism is full time three year course approved by UGC.
29,29,"Tumkur University, Tumkur",Tumakuru,Karnataka,M.Sc Electronics Media,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree.,Master of Science in Electronics Media is the full-time two-year course approved by UGC.
30,30,"Tumkur University, Tumkur",Tumakuru,Karnataka,MA Mass Communication and Journalism Self Finance,2 years,Full time,,PG,1 lakh,UGC,Candidates who have passed the three years B.A degree examinations of Tumkur University or any other university considered as equivalent thereto are eligible for the programme provided they have secured a minimum of 45% ( 40% for SC/ST/CategoryI candidates) in aggregate including languages and Group III subjects,MA Mass Communication and Journalism is full time two year Post Graduate Self Finance course
31,31,"KES’ Shroff College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,120.0,UG,,UGC,The candidate should have passed in 10+2 any stream,"This course is designed to provide students with a firm grounding in communication skills. Enhancement of creativity and critical thinking form the backbone of this programme. Students will be encouraged to combine theory with practical applications using detailed research, lucid writing skills, oral presentations and various media tools.
It is a three year graduat...See More"
32,32,"Meerut College, Meerut",Meerut,Uttar Pradesh,MJMC,2 years,Full time,30.0,PG,,UGC,The candidate should have passed bachelor degree in the relative subject from any recognized university.,"In master degree, the college provides education in both print journalism and electronic journalism. In print journalism, one can work as editors, reporters, columnist, correspondence, etc. Electronic journalism includes working for Radio, Television and the Web. In the web, skilled people are required to maintain sites by web newspapers. In electronic journalism, one can be a reporter, writer, editor, researcher, correspondent, and anchor. The course is spread over four semesters and the following courses "
33,33,"Dr DY Patil Arts Commerce and Science College, Pune",Pimpri-Chinchwad,Maharashtra,Diploma in Journalism Part Time,1 year,Part Time,,Diploma,,,The candidate should have passed Graduate in any faculty.,Diploma in Journalism is a One Years (Part Time) course offers in Marathi / English. language.
34,34,"Amity School of Communication, Noida",Noida,Uttar Pradesh,BA Film and Television Production,,Full time,,UG,6 lakhs,,The candidate should be an Intermediate 10+2 or equivalent.,"BA Film and Television Production is 3-year full-time Affiliated to Amity University, Noida."
35,35,"Amity School of Communication, Noida",Noida,Uttar Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,7.26 lakhs,UGC,The candidate should be an Intermediate 10+2 or equivalent.,BA Journalism and Mass Communication is 3-year full-time course.
36,36,"Amity School of Communication, Noida",Noida,Uttar Pradesh,BA Journalism and Mass Communication 3 Continent,3 years,Full time,,UG,7.26 lakhs,,The candidate should be an Intermediate 10+2 or equivalent.,BA Journalism and Mass Communication - 3 Continent is 3-year full-time course.
37,37,"Amity School of Communication, Noida",Noida,Uttar Pradesh,BA Mass Communication International,3 years,Full time,,UG,7.26 lakhs,,The candidate should be an Intermediate 10+2 or equivalent.,BA Mass Communication - International is 3-year full-time course.
38,38,"Amity School of Communication, Noida",Noida,Uttar Pradesh,MA (Film & TV Production),2 years,Full time,,PG,4.52 lakhs,,The candidate should have passed Graduation from any Recognized university with relevant subjects.,MA (Film & TV Production) is a 2-year Full-time degree course.
