,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
29,29,"LV Prasad Film and TV Academy, Chennai",Chennai,Tamil Nadu,Post Graduate Diploma in Direction,2 years,Full time,,Diploma,8.5 lakhs,,The candidate should be Graduate in any discipline.,"The course will cover several areas including Film Production, Advanced Technological Developments, Producing and Production Management, Script writing, Study of Filmmakers and Genres, History of the Visual Arts, Music Appreciation, Direction, Feature Film Script, Various Practical Excerises and will culminate in the Graduation Film.
This programme is not subjected...See More"
30,30,"SRM Sivaji Ganesan Film Institute, Ramapuram",Chennai,Tamil Nadu,B.Sc Film Technology,3 years,Full time,,UG,,,"Minimum Qualification for the candidates admitted to the first year of the Degree B.Sc. in Film Technology shall be, required to have passed the Higher Secondary Examination (Academic or Vocational stream, any group ) conducted by the State Governments of India or an Examination accepted as equivalent, by the Syndicate of S.R.M. University (or) Shall be required to have passed 10+3 (S.L.L.C – Secondary School Leaving Certificate plus three year Diploma in any stream conducted by State Governments of India and Directorate of Technical Education respectively) or an Examination accepted as equivalent, by the Syndicate of SRM
University.","This 3 year comprehensive degree program is the first of its kind. The course equips aspiring film makers with the latest knowledge and techniques in Film Technology.
The first year develops the fundamentals of Direction, Cinematography, Editing, Sound, Graphics & Animation, Art Direction and Film Producing & Marketing. The second year builds on the first year and st...See More"
31,31,"SRM Sivaji Ganesan Film Institute, Ramapuram",Chennai,Tamil Nadu,Diploma in Film Acting,1 year,Full time,,Diploma,,,"Minimum Qualification for the candidates to be admitted in the course for the Diploma in Film Acting shall be required to have passed the Higher Secondary Examinations (Academic or Vocational stream, any group ) conducted by the Govt. of Tamilnadu or an Examination accepted as equivalent, by the syndicate of S.R.M. University (or) Shall be required to have passed 10+3 (S.L.L.C – Secondary School Leaving Certificate plus three year Diploma in any stream conducted by State Governments of India and Directorate of Technical Education respectively) or an Examination accepted as equivalent, by the Syndicate of SRM University.","Diploma in Film Acting is 1 year full time course. This course imparts training in multidimensional aspects of Film and Television acting. It helps students to acquire the required skills, confidence and poise - so necessary for an acting career. Those who have the aptitude and a flair for acting can join this course."
32,32,"Dr Bhupen Hazarika Regional Government Film and Television Institute, Guwahati",Guwahati,Assam,Diploma in Film and Video Editing,3 years,Full time,11.0,Diploma,0.8 lakhs,(AICTE) All India Council of Technical Education,Candidates must have passed 10+2 in science or equivalent.,Diploma in Film and Video Editing is a full time three years course.
33,33,"Dr Bhupen Hazarika Regional Government Film and Television Institute, Guwahati",Guwahati,Assam,Diploma in Motion Picture Photography,3 years,Full time,11.0,Diploma,0.8 lakhs,(AICTE) All India Council of Technical Education,Candidates must have passed 10+2 in science or equivalent.,Diploma in Motion Picture Photography is a full time three years course.
34,34,"Ecole Intuit Lab French Institute of Design and Visual Communication, Mumbai",Mumbai,Maharashtra,Diploma in Visual Communication and Digital Design,4 years,Full time,,Diploma,,,"Students who have passed 10th or 12th grade or
achieved higher qualifications from any stream are
eligible to apply for this course.",Diploma in Visual Communication and Digital Design is full time four year course.
35,35,"Ecole Intuit Lab French Institute of Design and Visual Communication, Mumbai",Mumbai,Maharashtra,PGD Advertising Design and Digital Communication,2 years,Full time,,Diploma,,,The candidate should have passed in the relevant graduate degree.,Post Graduate Diploma in Advertising Design and Digital Communication is full-time two-year course.
36,36,"Ecole Intuit Lab French Institute of Design and Visual Communication, Mumbai",Mumbai,Maharashtra,PGD Digital Design and Communication,2 years,Full time,,Diploma,,,The candidate should have passed in the relevant graduate degree.,Post Graduate Diploma in Digital Design and Communication is full-time two-year course.
37,37,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Animation and Multimedia,3 years,Full time,,UG,0.24 lakhs,,"The candidate should have passed in XII in any stream (Arts, Commerce, Science, Home Science)",Bachelor of Animation and Multimedia is a four year full time course
38,38,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Fashion Business Management,3 years,Full time,,UG,0.24 lakhs,,"The candidate should have passed in XII in any stream (Arts,Science,Home Science)",Bachelor of Fashion Business Management is a three year full time course
39,39,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Fashion Design,3 years,Full time,,UG,0.36 lakhs,,"The candidate should have passed in XII in any stream (Arts, Commerce, Science, Home Science) The Student Passed Diploma conducted by MSBTE Mumbai is eligibal for Direct Admission to BFD – II",Bachelor of Fashion Design is a three year full time course
40,40,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Jewellary Design,3 years,Full time,,UG,0.24 lakhs,,"The candidate should have passed in XII in any stream (Arts, Science, Home Science)",Bachelor of Jewellary Design is a three year full time course
41,41,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Textiles Science,3 years,Full time,,UG,0.24 lakhs,,"The candidate should have passed in XII in any stream (Arts, Commerce, Science, Home Science) The student passed Diploma conducted by MSBTE Mumbai is eligibal for direct admission to BTS - II",Bachelor of Textiles Science is a three year full time course
42,42,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Diploma in Jewellary Desining and Manufacturing,1 year,Full time,,Diploma,0.08 lakhs,,The candidate should have passed in 10th standard education,Diploma in Jewellery Designing and Manufacturing is a one year full time course
43,43,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Diploma in Textile Testing and Quality Control,1 year,Full time,,Diploma,0.08 lakhs,,The candidate should have passed in 10th standard education,Diploma in Textile Testing and Quality Control is a one year full time course
44,44,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Master of Fashion Design,2 years,Full time,,UG,0.7 lakhs,,The candidate should have passed in,Master of Fashion Design is a two year full time course
45,45,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Master of Textiles Design,2 years,Full time,,PG,0.7 lakhs,,The candidate should have passed in BFD / BTD/BSC Home Science /BFA/Degree From NIFT or Degree in Fashion Design from any recognized University or Graduation with Experience in Textiles industries,Master of Textiles Design is a two year full time course
46,46,"Frameboxx Animation and Visual Effects, Chandigarh",Chandigarh,Chandigarh,B.Sc Multimedia,3 years,Full time,,UG,,,The candidate should have passed in 10+2 with the relevant subject in any recognized board.,"The excellence of the curriculum and its proximity to the professional world make the Frameboxx Graduation Program an actual passport to enter the vocational life. Contact with the professional world is facilitated at various levels. The three year program trains the students to become Digital Film Makers. After completing the foundation program, students move to the specialisation course, where they are trained in a studio-like environment, closely monitored by specialised trainers from the animation industry. Student’s competencies in the artistic, technical, organisational and methodological domains are tested while carrying out tea"
47,47,"Sri Sukhmani Polytechnic for Women, Chandigarh",Chandigarh,Chandigarh,Post Graduate Diploma in Beauty Technology and Cosmetology,1 year,Full time,,PG,,,Graduation from any recognized university with relevant subjects.,"This is a full time one year course affiliated to IK Gujral Punjab Technical University, Jalandhar."
48,48,"Shri Devi Women Polytechnic, Hanumangarh",Hanumangarh,Rajasthan,Diploma in Costume Design and Dress Making,3 years,Full time,60.0,Diploma,0.9 lakhs,(AICTE) All India Council of Technical Education,"Admission for the first year of the course is open to the students who have passed Secondary School Examination (Xth) conducted by State or the Central Board (CBSE / ICSE) New Delhi or Those who have passed any other examinations recognized by the BTE Rajasthan as equivalent there to. Candidates other than those from Rajasthan are admitted on second priority. There is no maximum or minimum age limit.
Admission in the second year of the course is open to the students who have passed XII Sc. Maths ( Non Medical) or 2 year ITI certificate recognized by the BTE Rajasthan.","This is a full time three year course affiliated to Board of Technical Education, Jodhpur and approved by All India Council for Technical Education."
49,49,"BS Negi Mahila Pravidhik Prashikshan Sansthan, Dehradun",Dehradun,Uttarakhand,Diploma In Fashion Design,3 years,Full time,60.0,Diploma,0.91 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10th standard education,"Diploma In Fashion Design is a three year full time course approved by AICTE and affiliated by Uttarakhand Board of Technical Education, Roorkee. This course help the students to develop in them creativity and ability to use different medium. It not only provides knowledge for the garment making but also provides comprehensive insight into the basic knowledge about garments, fibers, yarns and accessories etc. Every year maximum students are placed in different Export houses, Buying houses, Production houses etc. as Fashion Coordinators,Merchandisers etc,with a Good Package"
50,50,"BS Negi Mahila Pravidhik Prashikshan Sansthan, Dehradun",Dehradun,Uttarakhand,Diploma In Interior Decoration and Design,3 years,Full time,30.0,Diploma,0.91 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+ with Maths and Science in X,"Diploma In Interior Decoration and Design is a three year full time course approved by AICTE and affiliated by Uttarakhand Board of Technical Education, Roorkee. Interior design is ""the art or process of designing the interior of a room or building often including the exterior. An interior designer is someone who coordinates and manages such projects. Interior design is a multifaceted profession that includes conceptual development, communicating with the stakeholders of a project and the management and execution of "
51,51,"BS Negi Mahila Pravidhik Prashikshan Sansthan, Dehradun",Dehradun,Uttarakhand,Diploma In Textile Design,3 years,Full time,30.0,Diploma,0.91 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10th standard education,"Diploma In Textile Design is a three year full time course approved by AICTE and affiliated by Uttarakhand Board of Technical Education, Roorkee. The textile industry continues to be the second largest employment generating sector in India. Polytechnic offers diploma program in textile design. Textile design program lays emphasis on woven and printed textiles as well as non-woven"
0,0,"AJMVP New Arts Commerce and Science College, Ahmednagar",Warur Kh.,Maharashtra,B.Sc Animation,3 years,Full time,60.0,UG,,UGC,12th Pass in science from any recognized board or equivalent.,"B.Sc Animation is three year full time UG level course with affiliation of Savitribai Phule Pune University, Pune and approved by UGC."
1,1,"Guru Nanak Dev University College, Narot Jaimal Singh",Narot Jaimal Singh,Punjab,B.Sc Fashion Designing,3 years,Full time,,UG,0.68 lakhs,UGC,10+2 from any Recognized Board with relevant subjects.,Bachelor of Science courses is normally three years full time course.
2,2,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,B.Sc Costume Design and Fashion,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream.,B.Sc Costume Design and Fashion is a three year full time course.
3,3,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,B.Sc Multimedia and Web Design,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream.,B.Sc Multimedia and Web Design is a three year full time course.
4,4,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,M.Sc Costume Design and Fashion,2 years,Full time,,PG,,UGC,The candidate should have passed in B.Sc Costume Design and Fashion,M.Sc Costume Design and Fashion is a two year full time course.
5,5,"Shantaben Manubhai Patel School of Studies and Research in Architecture and Interior Design, Anand",Vidyanagar,Gujarat,Bachelor of Interior Design,4 years,Full time,60.0,UG,3.2 lakhs,,The candidate should have passed in 10+2 Minimum 40% aggregate marks in any stream,"Shantaben Manubhai Patel School of Studies and Research in Architecture and Interior Design conducts 4-yr Degree course leading to Bachelor of Interior Design.
Duration of the programme is of 4 years (08 Semester) course, including one semester of practical training & one semester of Thesis program."
6,6,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,B.Sc Interior Architecture and Design,3 years,Full time,30.0,UG,3.3 lakhs,,The candidate should have passed in 10+2 any stream,"Bachelor of Science in Interior Architecture and Design is 03 Years (2 Years Study + 1 Year Internship) program.
This programme is not subjected to approval by any Government of India regulatory bodies like UGC, AICTE etc."
7,7,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,Diploma in Interior Design,1 year,Full time,30.0,Diploma,1.1 lakhs,,The candidate should have passed in 10th/12th with any stream,Diploma in Interior Design is one-year diploma course.
8,8,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,PGD Interior Designing,1 year,Full time,10.0,Diploma,1.1 lakhs,,The candidate should have passed in Graduation In Relevant Stream,"PG Diploma in Interior Designing is one-year course.
This programme is not subjected to approval by any Government of India regulatory bodies like UGC, AICTE etc."
9,9,"Karnataka Chitrakala Parishath College of Fine Arts, Bangalore",Bengaluru,Karnataka,Diploma in Animation,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time one year course affiliated to Bangalore University, Bangalore"
10,10,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Animation,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
11,11,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Graphic Design and Motion Graphics,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
12,12,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Visual Effects,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
13,13,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
14,14,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
15,15,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
16,16,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
17,17,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
18,18,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
19,19,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
20,20,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,PGD Interior Design,2 years,Online,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
21,21,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
22,22,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
23,23,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
24,24,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
25,25,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
26,26,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
27,27,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
28,28,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
29,29,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
30,30,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
31,31,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
32,32,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
33,33,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
34,34,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
35,35,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
36,36,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
37,37,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
38,38,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
39,39,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
40,40,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
41,41,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
42,42,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
43,43,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
44,44,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
45,45,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
46,46,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
47,47,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
48,48,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
49,49,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
50,50,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
51,51,"JD Institute of Fashion Technology, Varanasi",Varanasi,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
52,52,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Bachelor of Fashion Design,4 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,Bachelor of Fashion Design is a four year full time course Awarding Body Jawaharlal Nehru Architecture and Fine Arts University
53,53,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Bachelor of Interior Design,4 years,Full time,,UG,,,The candidate should have passed in 10+2 science stream,Bachelor of Interior Design is a four year full time course
54,54,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Diploma in Fashion Design,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Fashion Design is a two year full time course
55,55,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Diploma in Fashion Design One Year,1 year,Full time,,Diploma,,,The candidate should have passed in 10th,This is a one year full time course
56,56,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Diploma in Interior Design,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream or The candidate should have passed in 10th,Diploma in Interior Design is a two year full time course
57,57,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Diploma in Interior Design SNDT University,2 years,Full time,,Diploma,,,The candidate should have passed in 10th,Diploma in Interior Design is a two year full time course
58,58,"Hamstech Institute of Fashion and Interior Design, Himayatnagar",Hyderabad,Telangana,Diploma in Textile and Fashion Design,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Textile and Fashion Design is a two year full time course
59,59,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,BFA Animation and Gaming,4 years,Full time,,UG,,,The candidate should have passed in 10+2 or equivalent,"BFA Animation and Gaming is a four year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
60,60,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,BFA Animation and VFX,4 years,Full time,,UG,,,The candidate should have passed in 10+2 science stream,"BFA Animation and VFX is a four year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
61,61,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,BFA in Digital Media Movie Making,4 years,Full time,,UG,,,The candidate should have passed in 10+2 or equivalent,"BFA in Digital Media Movie Making is a four year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
62,62,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,Diploma in Advanced 3D Animation,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,"Diploma in Advanced 3D Animation is a one year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
63,63,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,Diploma in Color Master,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,"Diploma in Color Master is a one year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
64,64,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,Diploma in Graphic and Web Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,"Diploma in Graphic and Web Designing is a one year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
65,65,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,Master Diploma in Advanced SFX,2 years,Full time,,PG,,,The candidate should have passed in related degree,"Master Diploma in Advanced SFX is a two year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
66,66,"Digiquest Academy, Hyderabad",Hyderabad,Telangana,Master Diploma in Multimedia,2 years,Full time,,PG,,,The candidate should have passed in related degree,"Master Diploma in Multimedia
is a two year full time course awarded by Jawaharlal Nehru Architecture and Fine Arts University, Hyderabad"
67,67,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Bachelor of Animation VFX,4 years,Full time,,UG,10.72 lakhs,,"The candidate should have passed in 10+2 any stream, with minimum marks of 50%",Bachelor of Animation VFX is a four year full time course
68,68,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Bachelor of Film Media,4 years,Full time,,UG,13.92 lakhs,,"The candidate should have passed in 10+2 any stream, with minimum marks of 50%",Bachelor of Film Media is a four year full time course
69,69,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Bachelor of Graphic Multimedia Design,4 years,Full time,,UG,8.72 lakhs,,"The candidate should have passed in 10+2 any stream, with minimum marks of 50%",Bachelor of Graphic Multimedia Design is a four year full time course
70,70,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Bachelor of Photography Digital Imaging,4 years,Full time,,UG,8.72 lakhs,,"The candidate should have passed in 10+2 any stream, with minimum marks of 50%",Bachelor of Photography Digital Imaging is a four year full time course
71,71,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Master of Film Media,2 years,Full time,,PG,9.47 lakhs,,"The candidate should have passed in degree in any stream, with minimum marks of 50%",Master of Film Media is a two year full time course
72,72,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Master of Graphic Multimedia Design,2 years,Full time,,PG,6.47 lakhs,,"The candidate should have passed in degree in any stream, with minimum marks of 50%",Master of Graphic Multimedia Design is a two year full time course
73,73,"Annapurna International School of Film and Media, Hyderabad",Hyderabad,Telangana,Master of Photography Digital Imaging,2 years,Full time,,PG,6.47 lakhs,,"The candidate should have passed in degree in any stream, with minimum marks of 50%",Master of Photography Digital Imaging is a two year full time course
74,74,"Government MH College of Home Science and Science for Women, Jabalpur",Jabalpur,Madhya Pradesh,PGD in Clothing Textile,1 year,Full time,,PG,,,The candidate should have passed in related degree,PGD in Clothing Textile is a one year full time course
75,75,"Government MH College of Home Science and Science for Women, Jabalpur",Jabalpur,Madhya Pradesh,PGD in Fashion Designing,1 year,Full time,,PG,0.15 lakhs,,The candidate should have passed in related degree,PGD in Fashion Designing is a one year full time course
76,76,"SDP College For Women, Ludhiana",Ludhiana,Punjab,PGD Fashion Designing,2 years,Full time,30.0,Diploma,,,The candidate should have passed in the graduate degree.,Post Graduate Diploma in Fashion Designing is full-time two year course.
